,Date,Volume,Close
2011-05-24,2011-05-24,7105200,67.0100
2011-05-23,2011-05-23,9406300,67.0500
2011-05-20,2011-05-20,9361500,67.3600
2011-05-19,2011-05-19,7425400,67.4600
2011-05-18,2011-05-18,8870300,67.3800
2011-05-17,2011-05-17,12185600,67.4200
2011-05-16,2011-05-16,9880600,66.9400
2011-05-13,2011-05-13,12601200,66.8600
2011-05-12,2011-05-12,11100000,66.8400
2011-05-11,2011-05-11,9176300,65.9200
2011-05-10,2011-05-10,8076200,65.7300
2011-05-09,2011-05-09,8698800,65.1400
2011-05-06,2011-05-06,11125800,65.2700
2011-05-05,2011-05-05,10812500,65.8800
2011-05-04,2011-05-04,14236900,66.4700
2011-05-03,2011-05-03,9924100,65.7100
2011-05-02,2011-05-02,8909000,65.1800
2011-04-29,2011-04-29,13357700,64.9000
2011-04-28,2011-04-28,13366000,64.5000
2011-04-27,2011-04-27,9896600,64.0200
2011-04-26,2011-04-26,9500000,63.8300
2011-04-25,2011-04-25,7369600,63.3700
2011-04-21,2011-04-21,10600800,63.2700
2011-04-20,2011-04-20,8844700,63.7200
2011-04-19,2011-04-19,9284200,63.8600
2011-04-18,2011-04-18,11323800,64.0000
2011-04-15,2011-04-15,12378300,64.1800
2011-04-14,2011-04-14,10027100,63.3000
2011-04-13,2011-04-13,10414900,62.9900
2011-04-12,2011-04-12,11415700,62.8900
2011-04-11,2011-04-11,7649500,62.1900
2011-04-08,2011-04-08,7271400,61.9000
2011-04-07,2011-04-07,7692800,62.1300
2011-04-06,2011-04-06,8249600,61.7600
2011-04-05,2011-04-05,9105800,61.6700
2011-04-04,2011-04-04,6438000,62.2600
2011-04-01,2011-04-01,8243700,62.0800
2011-03-31,2011-03-31,11569500,61.6000
2011-03-30,2011-03-30,7552100,61.9700
2011-03-29,2011-03-29,7684300,61.2800
2011-03-28,2011-03-28,8381500,60.6600
2011-03-25,2011-03-25,7757900,60.8800
2011-03-24,2011-03-24,8197900,61.1400
2011-03-23,2011-03-23,7998200,60.9100
2011-03-22,2011-03-22,7772900,60.9300
2011-03-21,2011-03-21,9602500,61.3000
2011-03-18,2011-03-18,17016800,60.6000
2011-03-17,2011-03-17,10646900,60.4300
2011-03-16,2011-03-16,16378600,59.7300
2011-03-15,2011-03-15,13092400,60.6600
2011-03-14,2011-03-14,9135600,61.3500
2011-03-11,2011-03-11,9586700,61.4900
2011-03-10,2011-03-10,12106800,61.4900
2011-03-09,2011-03-09,8781500,62.0000
2011-03-08,2011-03-08,10944000,62.0500
2011-03-07,2011-03-07,11300700,61.7100
2011-03-04,2011-03-04,11875900,62.0300
2011-03-03,2011-03-03,14193800,62.5500
2011-03-02,2011-03-02,10020700,62.4100
2011-03-01,2011-03-01,12134200,62.7400
2011-02-28,2011-02-28,11558200,63.0500
2011-02-25,2011-02-25,11370400,62.8400
2011-02-24,2011-02-24,15218000,63.0500
2011-02-23,2011-02-23,11711100,64.1500
2011-02-22,2011-02-22,9437500,64.0700
2011-02-18,2011-02-18,9093700,64.3000
2011-02-17,2011-02-17,7364600,64.0000
2011-02-16,2011-02-16,9851200,63.7600
2011-02-15,2011-02-15,11785000,63.9200
2011-02-14,2011-02-14,7093800,64.5400
2011-02-11,2011-02-11,8951600,64.7300
2011-02-10,2011-02-10,10977000,64.5800
2011-02-09,2011-02-09,11019900,64.3900
2011-02-08,2011-02-08,8193700,64.6400
2011-02-07,2011-02-07,12847100,64.5500
2011-02-04,2011-02-04,9827300,63.6100
2011-02-03,2011-02-03,8546700,62.9000
2011-02-02,2011-02-02,11626100,62.7900
2011-02-01,2011-02-01,14623900,62.9200
2011-01-31,2011-01-31,12568400,63.1300
2011-01-28,2011-01-28,14927400,64.2000
2011-01-27,2011-01-27,23967100,64.1800
2011-01-26,2011-01-26,9499500,66.1100
2011-01-25,2011-01-25,11064100,66.7000
2011-01-24,2011-01-24,10568200,66.5800
2011-01-21,2011-01-21,9554100,65.9100
2011-01-20,2011-01-20,12492800,65.8000
2011-01-19,2011-01-19,11763500,65.3500
2011-01-18,2011-01-18,12395900,65.5000
2011-01-14,2011-01-14,10947000,65.5300
2011-01-13,2011-01-13,9899100,65.4800
2011-01-12,2011-01-12,10150600,64.9700
2011-01-11,2011-01-11,9624200,64.0400
2011-01-10,2011-01-10,12253700,64.3600
2011-01-07,2011-01-07,11940000,64.5000
2011-01-06,2011-01-06,11585100,64.6900
2011-01-05,2011-01-05,7459600,64.8000
2011-01-04,2011-01-04,11333200,64.9500
2011-01-03,2011-01-03,10004000,64.7700
2010-12-31,2010-12-31,5245600,64.3300
2010-12-30,2010-12-30,3819900,64.2800
2010-12-29,2010-12-29,4916400,64.4000
2010-12-28,2010-12-28,4648400,64.7600
2010-12-27,2010-12-27,7195800,64.6700
2010-12-23,2010-12-23,5950800,65.2400
2010-12-22,2010-12-22,7083400,64.9500
2010-12-21,2010-12-21,8193900,64.8700
2010-12-20,2010-12-20,10616100,64.9700
2010-12-17,2010-12-17,23534700,64.8100
2010-12-16,2010-12-16,14337400,64.5000
2010-12-15,2010-12-15,11074500,63.6400
2010-12-14,2010-12-14,8626100,63.5500
2010-12-13,2010-12-13,8783600,63.1900
2010-12-10,2010-12-10,11510100,63.2000
2010-12-09,2010-12-09,8541200,62.8700
2010-12-08,2010-12-08,8344500,62.6300
2010-12-07,2010-12-07,9882400,62.1500
2010-12-06,2010-12-06,5849500,62.0600
2010-12-03,2010-12-03,8971900,62.3300
2010-12-02,2010-12-02,7866500,62.3600
2010-12-01,2010-12-01,11598600,62.1500
2010-11-30,2010-11-30,17675200,61.0700
2010-11-29,2010-11-29,8433700,62.1300
2010-11-26,2010-11-26,3916500,62.1300
2010-11-24,2010-11-24,8766300,62.6000
2010-11-23,2010-11-23,10488100,62.6100
2010-11-22,2010-11-22,9139700,63.5600
2010-11-19,2010-11-19,9495800,64.0500
2010-11-18,2010-11-18,11296700,64.0200
2010-11-17,2010-11-17,7938500,63.2700
2010-11-16,2010-11-16,14384500,63.4500
2010-11-15,2010-11-15,10861200,64.2900
2010-11-12,2010-11-12,9280400,64.3300
2010-11-11,2010-11-11,7003900,64.3600
2010-11-10,2010-11-10,8151400,64.5700
2010-11-09,2010-11-09,8461200,64.8100
2010-11-08,2010-11-08,7203100,64.7500
2010-11-05,2010-11-05,9747000,65.0000
2010-11-04,2010-11-04,11807500,65.0000
2010-11-03,2010-11-03,8621300,64.3100
2010-11-02,2010-11-02,8129000,64.0200
2010-11-01,2010-11-01,11926700,63.6200
2010-10-29,2010-10-29,11368300,63.5700
2010-10-28,2010-10-28,9231200,63.1900
2010-10-27,2010-10-27,13348100,63.0800
2010-10-26,2010-10-26,12935900,62.8600
2010-10-25,2010-10-25,8928400,63.5400
2010-10-22,2010-10-22,5933400,63.4000
2010-10-21,2010-10-21,9612900,63.5100
2010-10-20,2010-10-20,10344900,63.3700
2010-10-19,2010-10-19,12109100,63.1800
2010-10-18,2010-10-18,11449200,63.3500
2010-10-15,2010-10-15,9943500,62.7600
2010-10-14,2010-10-14,8771400,62.8000
2010-10-13,2010-10-13,9906000,62.6300
2010-10-12,2010-10-12,24975000,62.0200
2010-10-11,2010-10-11,7425200,62.1400
2010-10-08,2010-10-08,30692500,61.8600
2010-10-07,2010-10-07,23255800,60.8000
2010-10-06,2010-10-06,7229800,60.8700
2010-10-05,2010-10-05,11412700,60.8200
2010-10-04,2010-10-04,11620700,59.9600
2010-10-01,2010-10-01,10253300,60.1600
2010-09-30,2010-09-30,13101700,59.9700
2010-09-29,2010-09-29,9709400,60.2500
2010-09-28,2010-09-28,11367300,60.6200
2010-09-27,2010-09-27,10284100,61.0400
2010-09-24,2010-09-24,10602800,61.6400
2010-09-23,2010-09-23,10107400,61.2200
2010-09-22,2010-09-22,9646300,61.7900
2010-09-21,2010-09-21,11303600,61.5200
2010-09-20,2010-09-20,9053600,61.4300
2010-09-17,2010-09-17,17798000,60.9700
2010-09-16,2010-09-16,7647900,61.1100
2010-09-15,2010-09-15,9189700,61.1100
2010-09-14,2010-09-14,11011300,60.6400
2010-09-13,2010-09-13,9808100,60.4800
2010-09-10,2010-09-10,7379100,60.4000
2010-09-09,2010-09-09,7937500,60.2900
2010-09-08,2010-09-08,7719500,60.3700
2010-09-07,2010-09-07,7420600,60.1400
2010-09-03,2010-09-03,8970100,60.2900
2010-09-02,2010-09-02,10257800,60.0700
2010-09-01,2010-09-01,14748800,59.8000
2010-08-31,2010-08-31,12590100,59.6700
2010-08-30,2010-08-30,7462000,59.3700
2010-08-27,2010-08-27,10317400,59.8000
2010-08-26,2010-08-26,10264400,59.5400
2010-08-25,2010-08-25,10394900,59.6700
2010-08-24,2010-08-24,13728400,59.6600
2010-08-23,2010-08-23,8468500,60.0300
2010-08-20,2010-08-20,12107000,59.9800
2010-08-19,2010-08-19,9822700,60.1900
2010-08-18,2010-08-18,10739300,60.7500
2010-08-17,2010-08-17,10878200,60.2900
2010-08-16,2010-08-16,13138100,59.7700
2010-08-13,2010-08-13,8805300,59.8200
2010-08-12,2010-08-12,11580500,59.9900
2010-08-11,2010-08-11,12946800,60.2700
2010-08-10,2010-08-10,13450200,60.7800
2010-08-09,2010-08-09,11104800,60.3800
2010-08-06,2010-08-06,12649700,60.0200
2010-08-05,2010-08-05,12620400,59.8600
2010-08-04,2010-08-04,19654100,59.5500
2010-08-03,2010-08-03,24449800,59.9400
2010-08-02,2010-08-02,11167800,62.0600
2010-07-30,2010-07-30,11931700,61.1600
2010-07-29,2010-07-29,15776400,61.6700
2010-07-28,2010-07-28,7844500,62.7000
2010-07-27,2010-07-27,12532500,63.0800
2010-07-26,2010-07-26,7807300,62.5200
2010-07-23,2010-07-23,8461600,61.9100
2010-07-22,2010-07-22,13007300,61.3700
2010-07-21,2010-07-21,14913600,61.1100
2010-07-20,2010-07-20,10930100,62.0700
2010-07-19,2010-07-19,9643600,61.8600
2010-07-16,2010-07-16,14142400,61.9900
2010-07-15,2010-07-15,10267200,62.7300
2010-07-14,2010-07-14,13797100,62.6600
2010-07-13,2010-07-13,10497300,62.3900
2010-07-12,2010-07-12,8324500,62.0900
2010-07-09,2010-07-09,9626800,61.7500
2010-07-08,2010-07-08,14770600,61.9500
2010-07-07,2010-07-07,15470000,60.8200
2010-07-06,2010-07-06,13959000,59.3400
2010-07-02,2010-07-02,12101900,59.3800
2010-07-01,2010-07-01,19338700,59.5400
2010-06-30,2010-06-30,17273600,59.9800
2010-06-29,2010-06-29,17814300,60.3200
2010-06-28,2010-06-28,14115500,60.6200
2010-06-25,2010-06-25,44195600,59.7900
2010-06-24,2010-06-24,12932700,60.8700
2010-06-23,2010-06-23,13424400,61.3800
2010-06-22,2010-06-22,13228700,60.7200
2010-06-21,2010-06-21,9688200,61.1000
2010-06-18,2010-06-18,17518700,61.3000
2010-06-17,2010-06-17,12060100,61.7600
2010-06-16,2010-06-16,14628800,61.1900
2010-06-15,2010-06-15,11944100,61.9100
2010-06-14,2010-06-14,10972800,61.2500
2010-06-11,2010-06-11,19772400,61.0100
2010-06-10,2010-06-10,14756000,61.9100
2010-06-09,2010-06-09,14211600,61.4700
2010-06-08,2010-06-08,15336800,62.1400
2010-06-07,2010-06-07,13182300,60.6200
2010-06-04,2010-06-04,17909700,60.8000
2010-06-03,2010-06-03,10739800,61.8000
2010-06-02,2010-06-02,12985200,61.7400
2010-06-01,2010-06-01,15341700,61.1600
2010-05-28,2010-05-28,13952100,61.0900
2010-05-27,2010-05-27,14963400,60.9500
2010-05-26,2010-05-26,17432200,60.4400
2010-05-25,2010-05-25,18250900,61.0500
2010-05-24,2010-05-24,12718900,61.4000
2010-05-21,2010-05-21,23162500,61.8500
2010-05-20,2010-05-20,23365800,61.6100
2010-05-19,2010-05-19,15928300,63.2200
2010-05-18,2010-05-18,15873100,63.2100
2010-05-17,2010-05-17,14659000,63.3800
2010-05-14,2010-05-14,14651600,62.5400
2010-05-13,2010-05-13,11157600,62.7500
2010-05-12,2010-05-12,11004800,63.0200
2010-05-11,2010-05-11,12397400,62.3700
2010-05-10,2010-05-10,16011300,62.4200
2010-05-07,2010-05-07,23976600,60.3100
2010-05-06,2010-05-06,8683900,60.7500
2010-05-05,2010-05-05,11611000,62.1600
2010-05-04,2010-05-04,11402600,61.7100
2010-05-03,2010-05-03,9756600,62.6800
2010-04-30,2010-04-30,15768900,62.1600
2010-04-29,2010-04-29,27302400,62.2000
2010-04-28,2010-04-28,13090000,63.1700
2010-04-27,2010-04-27,12849900,63.1100
2010-04-26,2010-04-26,9262400,63.9400
2010-04-23,2010-04-23,8452600,63.5400
2010-04-22,2010-04-22,8372900,63.5900
2010-04-21,2010-04-21,9858500,63.6300
2010-04-20,2010-04-20,11230400,63.1900
2010-04-19,2010-04-19,9548900,63.2200
2010-04-16,2010-04-16,12568700,62.8500
2010-04-15,2010-04-15,11314800,63.0000
2010-04-14,2010-04-14,7685600,63.1900
2010-04-13,2010-04-13,11229400,63.0000
2010-04-12,2010-04-12,9164400,62.7000
2010-04-09,2010-04-09,9146700,62.7300
2010-04-08,2010-04-08,8458800,62.5600
2010-04-07,2010-04-07,14043500,62.5000
2010-04-06,2010-04-06,11052300,63.1100
2010-04-05,2010-04-05,8579800,63.7600
2010-04-01,2010-04-01,10554900,63.3600
2010-03-31,2010-03-31,8193800,63.2700
2010-03-30,2010-03-30,6113600,63.6600
2010-03-29,2010-03-29,8176700,63.7300
2010-03-26,2010-03-26,10630300,63.6900
2010-03-25,2010-03-25,8203200,63.6200
2010-03-24,2010-03-24,11732100,63.6100
2010-03-23,2010-03-23,11807900,64.5300
2010-03-22,2010-03-22,9648000,63.8800
2010-03-19,2010-03-19,17458100,63.8400
2010-03-18,2010-03-18,8867400,63.7300
2010-03-17,2010-03-17,10135400,64.0100
2010-03-16,2010-03-16,8939300,63.5300
2010-03-15,2010-03-15,7674900,63.7000
2010-03-12,2010-03-12,8099000,63.3200
2010-03-11,2010-03-11,10047900,63.1700
2010-03-10,2010-03-10,9813200,63.0100
2010-03-09,2010-03-09,7100900,63.3000
2010-03-08,2010-03-08,11293300,63.1900
2010-03-05,2010-03-05,10101100,63.6900
2010-03-04,2010-03-04,8600300,63.6700
2010-03-03,2010-03-03,8608300,63.5500
2010-03-02,2010-03-02,8004000,63.7100
2010-03-01,2010-03-01,7748600,63.5100
2010-02-26,2010-02-26,10640900,63.2800
2010-02-25,2010-02-25,10085600,63.7000
2010-02-24,2010-02-24,12808800,63.8900
2010-02-23,2010-02-23,11948500,63.2100
2010-02-22,2010-02-22,9675300,63.4200
2010-02-19,2010-02-19,10897800,63.4500
2010-02-18,2010-02-18,17709000,63.3900
2010-02-17,2010-02-17,14384400,62.8500
2010-02-16,2010-02-16,13273100,62.8300
2010-02-12,2010-02-12,16188300,61.7600
2010-02-11,2010-02-11,10383400,61.9600
2010-02-10,2010-02-10,9854600,61.6700
2010-02-09,2010-02-09,11427100,61.7600
2010-02-08,2010-02-08,11431800,61.0100
2010-02-05,2010-02-05,14844400,61.3000
2010-02-04,2010-02-04,14306600,61.4000
2010-02-03,2010-02-03,11083500,62.6500
2010-02-02,2010-02-02,17680700,62.9000
2010-02-01,2010-02-01,12908100,61.9900
2010-01-29,2010-01-29,17067100,61.5500
2010-01-28,2010-01-28,26930000,61.6800
2010-01-27,2010-01-27,15228400,60.8100
2010-01-26,2010-01-26,13079000,60.6900
2010-01-25,2010-01-25,11630800,60.6300
2010-01-22,2010-01-22,17703200,60.3100
2010-01-21,2010-01-21,14298400,59.8400
2010-01-20,2010-01-20,11557800,60.4500
2010-01-19,2010-01-19,11577700,61.2800
2010-01-15,2010-01-15,15768300,60.8200
2010-01-14,2010-01-14,9139500,61.5800
2010-01-13,2010-01-13,16968100,61.5200
2010-01-12,2010-01-12,13460700,60.8900
2010-01-11,2010-01-11,14774600,60.2000
2010-01-08,2010-01-08,8464600,60.4400
2010-01-07,2010-01-07,8972800,60.5200
2010-01-06,2010-01-06,9908400,60.8500
2010-01-05,2010-01-05,8649400,61.1400
2010-01-04,2010-01-04,9190800,61.1200
2009-12-31,2009-12-31,5942200,60.6300
2009-12-30,2009-12-30,5666200,61.3700
2009-12-29,2009-12-29,7281400,61.5800
2009-12-28,2009-12-28,6880600,61.2500
2009-12-24,2009-12-24,3357000,61.2800
2009-12-23,2009-12-23,5630600,61.3100
2009-12-22,2009-12-22,7178900,61.3000
2009-12-21,2009-12-21,9550100,61.3000
2009-12-18,2009-12-18,22847800,61.5500
2009-12-17,2009-12-17,10983600,61.5900
2009-12-16,2009-12-16,9871800,62.1600
2009-12-15,2009-12-15,11430900,62.1200
2009-12-14,2009-12-14,9535800,63.0100
2009-12-11,2009-12-11,8932500,62.3400
2009-12-10,2009-12-10,10030400,62.2400
2009-12-09,2009-12-09,9118300,62.2400
2009-12-08,2009-12-08,11168700,61.8700
2009-12-07,2009-12-07,8948000,62.4700
2009-12-04,2009-12-04,11300000,62.6000
2009-12-03,2009-12-03,9844300,62.5600
2009-12-02,2009-12-02,9023800,63.1900
2009-12-01,2009-12-01,9560600,62.9100
2009-11-30,2009-11-30,12382400,62.3500
2009-11-27,2009-11-27,6195500,62.4800
2009-11-25,2009-11-25,8235200,62.8700
2009-11-24,2009-11-24,9769700,62.8000
2009-11-23,2009-11-23,10581500,62.7300
2009-11-20,2009-11-20,12353500,61.8000
2009-11-19,2009-11-19,9302600,62.1500
2009-11-18,2009-11-18,11983300,62.4100
2009-11-17,2009-11-17,11532100,62.3100
2009-11-16,2009-11-16,12542100,62.2700
2009-11-13,2009-11-13,11793200,61.6100
2009-11-12,2009-11-12,14167900,61.3000
2009-11-11,2009-11-11,9838800,62.2300
2009-11-10,2009-11-10,15118900,61.8600
2009-11-09,2009-11-09,14313000,61.8500
2009-11-06,2009-11-06,16008900,61.0400
2009-11-05,2009-11-05,16328800,60.4700
2009-11-04,2009-11-04,13176000,59.0300
2009-11-03,2009-11-03,12101200,58.5800
2009-11-02,2009-11-02,14739500,58.9500
2009-10-30,2009-10-30,21382000,58.0000
2009-10-29,2009-10-29,26539900,59.5400
2009-10-28,2009-10-28,15642700,57.2300
2009-10-27,2009-10-27,10433200,57.1800
2009-10-26,2009-10-26,10452900,56.9000
2009-10-23,2009-10-23,10811700,57.6400
2009-10-22,2009-10-22,10267200,58.1300
2009-10-21,2009-10-21,11468700,57.4900
2009-10-20,2009-10-20,11321300,58.1300
2009-10-19,2009-10-19,7892600,57.7900
2009-10-16,2009-10-16,12248700,57.4400
2009-10-15,2009-10-15,11793900,57.2400
2009-10-14,2009-10-14,8385300,57.3100
2009-10-13,2009-10-13,11280500,57.2600
2009-10-12,2009-10-12,7928200,57.5000
2009-10-09,2009-10-09,6466800,57.5600
2009-10-08,2009-10-08,12817100,57.6500
2009-10-07,2009-10-07,7593900,56.9500
2009-10-06,2009-10-06,12000200,57.0300
2009-10-05,2009-10-05,10879600,56.6800
2009-10-02,2009-10-02,13087600,56.7500
2009-10-01,2009-10-01,15894300,56.6200
2009-09-30,2009-09-30,14047300,57.9200
2009-09-29,2009-09-29,7625300,57.9100
2009-09-28,2009-09-28,9008100,58.1600
2009-09-25,2009-09-25,13477500,58.0100
2009-09-24,2009-09-24,13589500,57.8400
2009-09-23,2009-09-23,14611400,57.2500
2009-09-22,2009-09-22,11517000,57.2400
2009-09-21,2009-09-21,11672200,57.1000
2009-09-18,2009-09-18,25880200,57.3200
2009-09-17,2009-09-17,10665300,55.5300
2009-09-16,2009-09-16,12932200,55.3100
2009-09-15,2009-09-15,11674300,55.0300
2009-09-14,2009-09-14,11139000,55.3000
2009-09-11,2009-09-11,12500400,55.6400
2009-09-10,2009-09-10,26758300,56.0400
2009-09-09,2009-09-09,11148100,53.7600
2009-09-08,2009-09-08,15674300,54.2000
2009-09-04,2009-09-04,7527700,52.8600
2009-09-03,2009-09-03,9120800,52.8700
2009-09-02,2009-09-02,8875200,52.8000
2009-09-01,2009-09-01,14424400,53.0200
2009-08-31,2009-08-31,15366900,54.1100
2009-08-28,2009-08-28,8998800,53.1900
2009-08-27,2009-08-27,10394900,53.0600
2009-08-26,2009-08-26,9380600,53.3600
2009-08-25,2009-08-25,12681600,53.4000
2009-08-24,2009-08-24,11781900,53.3400
2009-08-21,2009-08-21,13272800,53.5800
2009-08-20,2009-08-20,8471400,53.0200
2009-08-19,2009-08-19,12152600,52.8000
2009-08-18,2009-08-18,8342800,52.4500
2009-08-17,2009-08-17,11384000,52.2100
2009-08-14,2009-08-14,12069600,52.3700
2009-08-13,2009-08-13,10486500,52.3000
2009-08-12,2009-08-12,10148400,52.0800
2009-08-11,2009-08-11,9293400,51.9300
2009-08-10,2009-08-10,11763800,52.1700
2009-08-07,2009-08-07,16314800,52.0300
2009-08-06,2009-08-06,29715100,51.4600
2009-08-05,2009-08-05,21314600,53.9100
2009-08-04,2009-08-04,10988300,55.4600
2009-08-03,2009-08-03,11225600,55.6100
2009-07-31,2009-07-31,12663900,55.5100
2009-07-30,2009-07-30,11966500,56.2300
2009-07-29,2009-07-29,9666300,56.1200
2009-07-28,2009-07-28,8142400,55.7100
2009-07-27,2009-07-27,6866800,55.7800
2009-07-24,2009-07-24,8710300,55.8400
2009-07-23,2009-07-23,15014200,55.1600
2009-07-22,2009-07-22,10000100,54.8700
2009-07-21,2009-07-21,11131800,55.0500
2009-07-20,2009-07-20,10925100,55.5600
2009-07-17,2009-07-17,13344900,55.9200
2009-07-16,2009-07-16,12622000,55.2100
2009-07-15,2009-07-15,15161300,54.6500
2009-07-14,2009-07-14,12817300,53.5400
2009-07-13,2009-07-13,12289100,52.9800
2009-07-10,2009-07-10,9267400,52.2200
2009-07-09,2009-07-09,11648100,52.4100
2009-07-08,2009-07-08,16899500,52.6400
2009-07-07,2009-07-07,13430500,51.9100
2009-07-06,2009-07-06,16040900,52.1700
2009-07-02,2009-07-02,15212000,50.9500
2009-07-01,2009-07-01,14314300,52.0000
2009-06-30,2009-06-30,14393700,51.1000
2009-06-29,2009-06-29,8899900,52.2300
2009-06-26,2009-06-26,25128800,51.7500
2009-06-25,2009-06-25,13723300,51.6800
2009-06-24,2009-06-24,12399000,50.5500
2009-06-23,2009-06-23,10611800,50.5500
2009-06-22,2009-06-22,12992200,50.5600
2009-06-19,2009-06-19,19541900,50.6400
2009-06-18,2009-06-18,12999600,51.1700
2009-06-17,2009-06-17,12696700,50.0100
2009-06-16,2009-06-16,15721900,50.1000
2009-06-15,2009-06-15,12158000,51.3300
2009-06-12,2009-06-12,10352700,52.5500
2009-06-11,2009-06-11,10862400,52.0100
2009-06-10,2009-06-10,13082500,52.0800
2009-06-09,2009-06-09,11606000,52.4100
2009-06-08,2009-06-08,10651800,53.1400
2009-06-05,2009-06-05,10551000,53.1800
2009-06-04,2009-06-04,9987000,53.3500
2009-06-03,2009-06-03,12643500,53.8100
2009-06-02,2009-06-02,11923400,53.7100
2009-06-01,2009-06-01,12487300,53.3600
2009-05-29,2009-05-29,15133700,51.9400
2009-05-28,2009-05-28,16611400,52.5900
2009-05-27,2009-05-27,14497600,51.7800
2009-05-26,2009-05-26,10918600,53.7800
2009-05-22,2009-05-22,6765000,53.0300
2009-05-21,2009-05-21,11225900,53.0200
2009-05-20,2009-05-20,15964200,54.0200
2009-05-19,2009-05-19,15215200,52.9500
2009-05-18,2009-05-18,14066100,52.5200
2009-05-15,2009-05-15,14120300,50.6700
2009-05-14,2009-05-14,11105800,50.8000
2009-05-13,2009-05-13,11238900,50.9600
2009-05-12,2009-05-12,13779000,50.9400
2009-05-11,2009-05-11,13896700,50.3700
2009-05-08,2009-05-08,13417100,51.5700
2009-05-07,2009-05-07,13718200,51.3400
2009-05-06,2009-05-06,14932300,50.8400
2009-05-05,2009-05-05,12299300,49.7900
2009-05-04,2009-05-04,12625200,50.9900
2009-05-01,2009-05-01,11888500,49.5000
2009-04-30,2009-04-30,24582200,49.4400
2009-04-29,2009-04-29,11399200,50.4200
2009-04-28,2009-04-28,9004800,49.6900
2009-04-27,2009-04-27,9603900,49.9700
2009-04-24,2009-04-24,11324200,49.5100
2009-04-23,2009-04-23,11859200,49.3200
2009-04-22,2009-04-22,13385400,49.6000
2009-04-21,2009-04-21,12604100,51.3700
2009-04-20,2009-04-20,15444400,50.7300
2009-04-17,2009-04-17,21662400,51.6600
2009-04-16,2009-04-16,16333200,50.4300
2009-04-15,2009-04-15,14181600,48.7500
2009-04-14,2009-04-14,15096100,47.2500
2009-04-13,2009-04-13,12908700,48.0400
2009-04-09,2009-04-09,14766300,49.1900
2009-04-08,2009-04-08,9434300,48.4700
2009-04-07,2009-04-07,9801300,48.6800
2009-04-06,2009-04-06,10345400,49.6500
2009-04-03,2009-04-03,14799800,49.6300
2009-04-02,2009-04-02,18320500,49.4200
2009-04-01,2009-04-01,17104300,48.2100
2009-03-31,2009-03-31,13847500,47.0900
2009-03-30,2009-03-30,12747900,47.2800
2009-03-27,2009-03-27,10402200,48.5700
2009-03-26,2009-03-26,16256400,48.7600
2009-03-25,2009-03-25,15275900,48.0600
2009-03-24,2009-03-24,12158800,46.9500
2009-03-23,2009-03-23,16278000,47.7400
2009-03-20,2009-03-20,25558100,45.5900
2009-03-19,2009-03-19,16169800,46.3100
2009-03-18,2009-03-18,16707400,48.0200
2009-03-17,2009-03-17,11481500,47.9800
2009-03-16,2009-03-16,15181900,47.8200
2009-03-13,2009-03-13,13905600,46.9500
2009-03-12,2009-03-12,13715200,45.7800
2009-03-11,2009-03-11,13395900,45.0700
2009-03-10,2009-03-10,20635700,45.1700
2009-03-09,2009-03-09,16927300,44.1800
2009-03-06,2009-03-06,19553000,45.7100
2009-03-05,2009-03-05,19466600,45.4000
